dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_ego_norm,diag_residual_norm
wisconsin,harp_esep,3,1.0,0.8374999761581421,0.843137264251709,0.00015319102385547012,0.9598320126533508,0.6726881265640259,175,2.4803926944732666,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.39490267634391785, 0.26163309812545776, 0.3434642255306244], 'high': [0.6689280271530151, 0.33107203245162964]}",0.45719119906425476,0.11254424601793289,0.3977745771408081,0.4541904330253601,0.49416983127593994,0.23070219159126282,0.0694490522146225,0.9743635058403015,64.0,6.667762756347656,3.78904390335083
wisconsin,harp_esep,4,1.0,0.762499988079071,0.8235294222831726,0.001967373304069042,1.3323274850845337,0.5051669478416443,25,0.8217422962188721,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.38705912232398987, 0.27785807847976685, 0.3350827395915985], 'high': [0.6002424359321594, 0.39975759387016296]}",0.3578830659389496,0.26862412691116333,0.15701058506965637,0.3078375458717346,0.4981383681297302,0.24856822192668915,5.716034312541751e-10,1.0,64.0,11.195237159729004,6.7485737800598145
wisconsin,harp_esep,5,0.9916666746139526,0.8374999761581421,0.8039215803146362,0.03336375951766968,0.5514292120933533,0.7953212857246399,15,0.7649812698364258,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,"{'low': [0.3938000798225403, 0.2962192893028259, 0.3099806606769562], 'high': [0.5739372372627258, 0.42606276273727417]}",0.3203997015953064,0.17654715478420258,0.2146906703710556,0.29840967059135437,0.3948633074760437,0.1312873512506485,1.1319177701807348e-06,0.9999608993530273,64.0,12.122852325439453,7.202187538146973
wisconsin,harp_esep,6,1.0,0.862500011920929,0.843137264251709,0.0002895853540394455,0.896086573600769,0.7205517888069153,102,1.7878165245056152,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.3897791802883148, 0.2833961844444275, 0.3268245458602905], 'high': [0.6258103847503662, 0.3741896450519562]}",0.47996988892555237,0.20598530769348145,0.37003451585769653,0.4450109601020813,0.603040337562561,0.4115413427352905,3.737740598808159e-06,0.9999878406524658,64.0,10.12159252166748,5.155177116394043
wisconsin,harp_esep,7,1.0,0.9125000238418579,0.843137264251709,0.00015347708540502936,0.5022599101066589,0.8789801597595215,183,2.618914842605591,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.4197765588760376, 0.2952246069908142, 0.2849988341331482], 'high': [0.6443147659301758, 0.35568520426750183]}",0.47774285078048706,0.15542730689048767,0.38767653703689575,0.4646304249763489,0.555679440498352,0.36752986907958984,0.003993347752839327,0.9981858134269714,64.0,7.773680210113525,4.123593807220459
wisconsin,harp_esep,8,1.0,0.8999999761581421,0.8235294222831726,0.021787362173199654,0.456648051738739,0.5863178372383118,13,0.5664286613464355,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.3852423131465912, 0.30118682980537415, 0.31357088685035706], 'high': [0.5623197555541992, 0.4376802444458008]}",0.4134643077850342,0.24712780117988586,0.21243104338645935,0.3898901045322418,0.5789285898208618,0.340326189994812,1.124480064618183e-08,1.0,64.0,9.758591651916504,5.529689788818359
wisconsin,harp_esep,9,1.0,0.875,0.9019607901573181,0.00010238933464279398,0.6276732683181763,0.5136408805847168,76,1.3264212608337402,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.40574032068252563, 0.2510296702384949, 0.3432299792766571], 'high': [0.6601113677024841, 0.33988866209983826]}",0.4375401735305786,0.24101561307907104,0.2921169102191925,0.3792244791984558,0.5802515745162964,0.3306773006916046,9.244616376236081e-05,0.9999995231628418,64.0,10.754555702209473,6.216829776763916
cornell,harp_esep,0,1.0,0.8474576473236084,0.7837837934494019,0.00017810788995120674,0.9221999049186707,1.3871029615402222,156,1.6897141933441162,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.4097598195075989, 0.2807947099208832, 0.30944541096687317], 'high': [0.6400828957557678, 0.3599170744419098]}",0.46292388439178467,0.15560996532440186,0.3910617232322693,0.451978474855423,0.5372267961502075,0.3067793846130371,3.735571590368636e-05,0.9997499585151672,64.0,7.030218124389648,3.806095600128174
cornell,harp_esep,1,0.977011501789093,0.7288135886192322,0.5945945978164673,0.46309733390808105,0.9497706294059753,1.0922342538833618,4,0.4070546627044678,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3465316891670227, 0.3313013017177582, 0.3221670389175415], 'high': [0.5061832070350647, 0.4938167631626129]}",0.28679701685905457,0.05047246813774109,0.2548062205314636,0.287354439496994,0.31408774852752686,0.0016222677659243345,0.017399918287992477,0.7637730240821838,64.0,4.683256149291992,2.8922786712646484
cornell,harp_esep,2,0.977011501789093,0.6440678238868713,0.7297297120094299,0.12124434113502502,1.0996344089508057,0.8035295009613037,10,0.45879673957824707,geom_gcn,cornell,2,True,183,277,0.12274368231046931,"{'low': [0.34938642382621765, 0.34297695755958557, 0.3076366186141968], 'high': [0.49959659576416016, 0.5004033446311951]}",0.2818617820739746,0.07733866572380066,0.23529480397701263,0.27633345127105713,0.3170655369758606,0.01596653088927269,0.01870952919125557,0.9114184379577637,64.0,8.640532493591309,5.205085754394531
cornell,harp_esep,3,1.0,0.7288135886192322,0.7567567825317383,0.002821318805217743,1.400952696800232,1.1108351945877075,18,0.49564504623413086,geom_gcn,cornell,3,True,183,277,0.12274368231046931,"{'low': [0.37087753415107727, 0.2920851409435272, 0.3370373547077179], 'high': [0.5709535479545593, 0.42904648184776306]}",0.3605574369430542,0.25746890902519226,0.1481374353170395,0.30208227038383484,0.5288079380989075,0.2776639461517334,2.506918099243194e-05,0.9999988079071045,64.0,8.666681289672852,4.9287190437316895
cornell,harp_esep,4,1.0,0.7118644118309021,0.7297297120094299,0.0004086898115929216,1.462544322013855,1.408843994140625,33,0.573939323425293,geom_gcn,cornell,4,True,183,277,0.12274368231046931,"{'low': [0.4107690453529358, 0.2648838460445404, 0.3243470788002014], 'high': [0.6259671449661255, 0.3740328848361969]}",0.3505300283432007,0.1793454885482788,0.2498178780078888,0.3120839595794678,0.40768370032310486,0.1479678899049759,9.690208389656618e-05,0.9999810457229614,64.0,10.05739688873291,6.000733852386475
cornell,harp_esep,5,1.0,0.7796609997749329,0.6486486196517944,0.00015721905219834298,1.400955319404602,1.9437549114227295,140,1.834289312362671,geom_gcn,cornell,5,True,183,277,0.12274368231046931,"{'low': [0.4122743010520935, 0.2774628698825836, 0.31026288866996765], 'high': [0.6254409551620483, 0.37455904483795166]}",0.4229837656021118,0.06427552551031113,0.3860638737678528,0.4286045432090759,0.45372796058654785,0.07189207524061203,0.02478410117328167,0.9767515659332275,64.0,6.680960178375244,3.6704604625701904
cornell,harp_esep,6,1.0,0.8135592937469482,0.6756756901741028,0.00011604126484598964,0.9714858531951904,1.4649440050125122,124,1.5414128303527832,geom_gcn,cornell,6,True,183,277,0.12274368231046931,"{'low': [0.39671358466148376, 0.2907004952430725, 0.31258586049079895], 'high': [0.6385630369186401, 0.3614369332790375]}",0.419384241104126,0.12151400744915009,0.34499359130859375,0.4040006399154663,0.4783613085746765,0.20952868461608887,0.0022785563487559557,0.990711510181427,64.0,7.690433502197266,4.216510772705078
cornell,harp_esep,7,1.0,0.8474576473236084,0.6486486196517944,0.00041703777969814837,0.957250714302063,1.7972307205200195,45,0.8875429630279541,geom_gcn,cornell,7,True,183,277,0.12274368231046931,"{'low': [0.4018406271934509, 0.2740829288959503, 0.32407641410827637], 'high': [0.6349896192550659, 0.3650103211402893]}",0.3706212341785431,0.24193811416625977,0.195493683218956,0.3201860785484314,0.5049338340759277,0.25512295961380005,2.357894430815577e-07,0.9999988079071045,64.0,8.662238121032715,5.132083892822266
cornell,harp_esep,8,0.954023003578186,0.7118644118309021,0.6486486196517944,0.12819677591323853,0.9552563428878784,0.9756967425346375,9,0.49127912521362305,geom_gcn,cornell,8,True,183,277,0.12274368231046931,"{'low': [0.34836775064468384, 0.3251541256904602, 0.3264780342578888], 'high': [0.5170769095420837, 0.48292306065559387]}",0.3040938675403595,0.11685363948345184,0.22509223222732544,0.2921328544616699,0.3686719536781311,0.05558401718735695,0.0028402439784258604,0.9832218289375305,64.0,6.995394706726074,4.094040870666504
cornell,harp_esep,9,1.0,0.8135592937469482,0.6756756901741028,9.277032950194553e-05,1.1140481233596802,1.4460445642471313,43,0.9491989612579346,geom_gcn,cornell,9,True,183,277,0.12274368231046931,"{'low': [0.39647141098976135, 0.2619427442550659, 0.34158581495285034], 'high': [0.6292330622673035, 0.3707669675350189]}",0.3472788333892822,0.15722063183784485,0.24681356549263,0.3278981149196625,0.42501941323280334,0.14830942451953888,0.0023016645573079586,0.9790367484092712,64.0,8.27267074584961,4.876828193664551
