dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights
texas,harp_scalar_no_signal,7,0.9885057210922241,0.8644067645072937,0.7297297120094299,0.11560044437646866,0.4178984463214874,0.714858889579773,8,2.3758010864257812,geom_gcn,texas,7,True,183,279,0.06093189964157706,"{'low': [0.27114635705947876, 0.25793081521987915, 0.23540250957012177, 0.23552033305168152], 'high': [0.3553604781627655, 0.31760844588279724, 0.32703104615211487]}"
texas,mixhop,8,1.0,0.9152542352676392,0.8108108043670654,0.0008169218781404197,0.28002840280532837,1.3986421823501587,59,1.8554108142852783,geom_gcn,texas,8,True,183,279,0.06093189964157706,
texas,harp,8,1.0,0.9322034120559692,0.8648648858070374,0.0005132757360115647,0.28412413597106934,0.4565184414386749,103,5.710422515869141,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.30659472942352295, 0.2523346543312073, 0.22188153862953186, 0.2191891074180603], 'high': [0.49134111404418945, 0.2553026080131531, 0.2533562183380127]}"
texas,harp_no_signal,8,1.0,0.9491525292396545,0.8108108043670654,0.0004268443735782057,0.3173162043094635,0.5199238657951355,128,6.876416444778442,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.30725887417793274, 0.25348228216171265, 0.2213815599679947, 0.21787728369235992], 'high': [0.503194272518158, 0.24824973940849304, 0.248555988073349]}"
texas,harp_scalar_gate,8,0.9885057210922241,0.8305084705352783,0.7027027010917664,0.27781787514686584,0.5767393708229065,0.6408967971801758,6,2.374650716781616,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.2558392286300659, 0.2434435784816742, 0.2507565915584564, 0.2499605268239975], 'high': [0.3567262589931488, 0.32108810544013977, 0.3221856355667114]}"
texas,harp_scalar_no_signal,8,0.9885057210922241,0.8305084705352783,0.7027027010917664,0.27627885341644287,0.5744804739952087,0.6401050090789795,6,2.276207208633423,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.2558193504810333, 0.2433846890926361, 0.25080251693725586, 0.2499934285879135], 'high': [0.35671353340148926, 0.32109060883522034, 0.3221958875656128]}"
texas,mixhop,9,1.0,0.8305084705352783,0.8108108043670654,0.000423963472712785,0.877233624458313,0.7693864703178406,30,1.4704859256744385,geom_gcn,texas,9,True,183,279,0.06093189964157706,
texas,harp,9,1.0,0.8644067645072937,0.8918918967247009,0.0009899829747155309,0.6304507851600647,0.33679676055908203,58,4.144274711608887,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.3207002282142639, 0.2534077763557434, 0.2137894183397293, 0.21210257709026337], 'high': [0.4939671754837036, 0.2590923607349396, 0.2469405084848404]}"
texas,harp_no_signal,9,1.0,0.8644067645072937,0.9189189076423645,0.000915160751901567,0.4787994623184204,0.3598780632019043,46,3.271888017654419,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.321880578994751, 0.2535354197025299, 0.21235540509223938, 0.21222861111164093], 'high': [0.4755305051803589, 0.26760563254356384, 0.25686392188072205]}"
texas,harp_scalar_gate,9,1.0,0.8305084705352783,0.8918918967247009,0.03827526792883873,0.5663865208625793,0.3961232602596283,12,1.9431273937225342,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.28424590826034546, 0.23579058051109314, 0.24287493526935577, 0.2370886504650116], 'high': [0.36398008465766907, 0.3133540749549866, 0.32266584038734436]}"
texas,harp_scalar_no_signal,9,1.0,0.8305084705352783,0.8918918967247009,0.05246056243777275,0.501680850982666,0.3797359764575958,11,2.0592029094696045,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.2828983664512634, 0.2365226149559021, 0.242934450507164, 0.23764458298683167], 'high': [0.36239445209503174, 0.315560519695282, 0.3220450282096863]}"
wisconsin,mixhop,0,1.0,0.8999999761581421,0.8039215803146362,0.0010005671065300703,0.41595619916915894,1.3263559341430664,66,2.1224629878997803,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,
wisconsin,harp,0,1.0,0.887499988079071,0.8235294222831726,0.00037714882637374103,0.6157723069190979,1.039914846420288,87,5.530494689941406,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.30036789178848267, 0.22120359539985657, 0.24336174130439758, 0.23506684601306915], 'high': [0.4791017472743988, 0.2635258436203003, 0.2573724687099457]}"
wisconsin,harp_no_signal,0,1.0,0.875,0.8823529481887817,0.00048165430780500174,0.5848833322525024,0.9923230409622192,105,6.972223520278931,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.3026023805141449, 0.21947002410888672, 0.2435285747051239, 0.2343990057706833], 'high': [0.48439911007881165, 0.25907525420188904, 0.2565256357192993]}"
wisconsin,harp_scalar_gate,0,0.949999988079071,0.7875000238418579,0.7843137383460999,0.21446330845355988,0.9244842529296875,0.7537503242492676,6,2.6433424949645996,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.2711729407310486, 0.2430078089237213, 0.2431783378124237, 0.2426409125328064], 'high': [0.35639435052871704, 0.32114169001579285, 0.32246389985084534]}"
wisconsin,harp_scalar_no_signal,0,1.0,0.800000011920929,0.8235294222831726,0.0004966120468452573,1.3346401453018188,1.1210194826126099,66,4.907178640365601,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.30099233984947205, 0.2323390692472458, 0.23637162148952484, 0.23029695451259613], 'high': [0.3902953863143921, 0.2947184145450592, 0.3149862289428711]}"
wisconsin,mixhop,1,1.0,0.8374999761581421,0.8627451062202454,0.0004761081363540143,1.0762016773223877,0.6803297400474548,93,3.1108176708221436,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,
wisconsin,harp,1,1.0,0.8500000238418579,0.8627451062202454,0.00042421306716278195,0.9903032183647156,0.695564329624176,68,6.071221113204956,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.3226620554924011, 0.23615334928035736, 0.21841850876808167, 0.22276611626148224], 'high': [0.4694073498249054, 0.2735510468482971, 0.2570415735244751]}"
wisconsin,harp_no_signal,1,1.0,0.8500000238418579,0.8823529481887817,0.00047594960778951645,0.918968677520752,0.7019540667533875,93,7.194296836853027,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.32451778650283813, 0.2339370995759964, 0.21956969797611237, 0.22197547554969788], 'high': [0.4847635328769684, 0.26461026072502136, 0.25062623620033264]}"
wisconsin,harp_scalar_gate,1,1.0,0.75,0.8627451062202454,0.0006873566890135407,1.4350522756576538,0.7156715393066406,44,4.9680845737457275,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.2948930263519287, 0.23229993879795074, 0.24117696285247803, 0.2316301316022873], 'high': [0.3694845139980316, 0.29283836483955383, 0.33767709136009216]}"
wisconsin,harp_scalar_no_signal,1,1.0,0.75,0.8627451062202454,0.0007116534397937357,1.4295661449432373,0.714583158493042,44,4.674168586730957,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.2949693202972412, 0.23224560916423798, 0.24133679270744324, 0.231448233127594], 'high': [0.36991333961486816, 0.29260683059692383, 0.3374797999858856]}"
wisconsin,mixhop,2,1.0,0.887499988079071,0.8823529481887817,0.0004335009434726089,0.7636269330978394,0.5815568566322327,109,3.4275591373443604,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,
wisconsin,harp,2,1.0,0.8999999761581421,0.8627451062202454,0.0010069411946460605,0.47582054138183594,0.3648955523967743,39,4.457032680511475,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.33166244626045227, 0.22362682223320007, 0.2222830355167389, 0.22242766618728638], 'high': [0.45191752910614014, 0.2749035656452179, 0.27317890524864197]}"
wisconsin,harp_no_signal,2,1.0,0.9125000238418579,0.9215686321258545,0.00029834473389200866,0.5316277742385864,0.41178297996520996,73,5.734769582748413,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.3358590006828308, 0.2225654572248459, 0.2210652381181717, 0.2205103039741516], 'high': [0.479427695274353, 0.2642570734024048, 0.2563152611255646]}"
wisconsin,harp_scalar_gate,2,0.9583333134651184,0.824999988079071,0.8235294222831726,0.18172121047973633,0.6173902750015259,0.667366087436676,7,2.8210160732269287,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.27218833565711975, 0.24264083802700043, 0.24285194277763367, 0.24231889843940735], 'high': [0.357474684715271, 0.3213072717189789, 0.3212180435657501]}"
wisconsin,harp_scalar_no_signal,2,0.9583333134651184,0.824999988079071,0.8235294222831726,0.18188320100307465,0.6144199371337891,0.6685632467269897,7,2.909836769104004,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.27231913805007935, 0.24247607588768005, 0.2428719401359558, 0.2423328012228012], 'high': [0.35757961869239807, 0.32121890783309937, 0.32120150327682495]}"
wisconsin,mixhop,3,0.9833333492279053,0.824999988079071,0.8235294222831726,0.09809660166501999,0.7584285736083984,0.5219433307647705,8,1.3489887714385986,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,
wisconsin,harp,3,1.0,0.887499988079071,0.9411764740943909,0.00030344314291141927,0.7809531688690186,0.19108439981937408,59,5.253483772277832,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.3036321997642517, 0.2285860776901245, 0.2348731905221939, 0.23290854692459106], 'high': [0.4301983118057251, 0.30032020807266235, 0.26948150992393494]}"
wisconsin,harp_no_signal,3,1.0,0.887499988079071,0.9411764740943909,0.0001920024078572169,0.4355611801147461,0.1655232161283493,248,11.724081039428711,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.3335912227630615, 0.22195374965667725, 0.22633476555347443, 0.218120276927948], 'high': [0.4654170870780945, 0.28916847705841064, 0.2454143762588501]}"
wisconsin,harp_scalar_gate,3,0.949999988079071,0.824999988079071,0.7058823704719543,0.20973287522792816,0.6116960048675537,0.8789112567901611,7,3.182389497756958,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.2633592188358307, 0.2443649023771286, 0.24622024595737457, 0.24605566263198853], 'high': [0.34882959723472595, 0.32528623938560486, 0.32588422298431396]}"
wisconsin,harp_scalar_no_signal,3,0.9583333134651184,0.824999988079071,0.7058823704719543,0.16817821562290192,0.5988782048225403,0.8244233727455139,8,2.6824686527252197,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.26528945565223694, 0.2447335422039032, 0.24509172141551971, 0.24488526582717896], 'high': [0.35047122836112976, 0.32461702823638916, 0.3249117434024811]}"
wisconsin,mixhop,4,1.0,0.824999988079071,0.8823529481887817,0.00038599048275500536,0.8988965153694153,0.42035841941833496,166,4.352313041687012,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,
wisconsin,harp,4,1.0,0.8374999761581421,0.8823529481887817,0.00040403258753940463,0.740237832069397,0.4824115037918091,123,7.83124566078186,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.3158864974975586, 0.23614096641540527, 0.22620995342731476, 0.22176261246204376], 'high': [0.4881017804145813, 0.2631389796733856, 0.24875923991203308]}"
wisconsin,harp_no_signal,4,1.0,0.862500011920929,0.8039215803146362,0.0004433099238667637,0.8718310594558716,0.7172426581382751,101,7.632751226425171,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.3151862919330597, 0.23542405664920807, 0.22615855932235718, 0.22323106229305267], 'high': [0.48081597685813904, 0.267880916595459, 0.2513030171394348]}"
wisconsin,harp_scalar_gate,4,0.9666666388511658,0.7875000238418579,0.7450980544090271,0.11630375683307648,0.6927779912948608,0.7599484920501709,10,2.9226760864257812,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.28108057379722595, 0.23984339833259583, 0.2401985079050064, 0.23887750506401062], 'high': [0.3552524447441101, 0.31638848781585693, 0.32835906744003296]}"
wisconsin,harp_scalar_no_signal,4,1.0,0.800000011920929,0.6666666865348816,0.01946701668202877,0.9285383224487305,0.8989311456680298,19,3.148061752319336,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.29313167929649353, 0.2370508313179016, 0.23644286394119263, 0.23337458074092865], 'high': [0.3627578318119049, 0.3057943880558014, 0.3314477801322937]}"
wisconsin,mixhop,5,0.9583333134651184,0.824999988079071,0.7450980544090271,0.1334325671195984,0.5252450108528137,0.8202717900276184,6,1.4047431945800781,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,
wisconsin,harp,5,1.0,0.862500011920929,0.843137264251709,0.0004202277341391891,0.5255191326141357,0.6789186596870422,61,5.76767897605896,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,"{'low': [0.3202964961528778, 0.22273479402065277, 0.2306642234325409, 0.22630451619625092], 'high': [0.44594019651412964, 0.28087666630744934, 0.27318304777145386]}"
wisconsin,harp_no_signal,5,1.0,0.875,0.8823529481887817,0.0005046431324444711,0.47780418395996094,0.6365303993225098,132,8.53825855255127,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,"{'low': [0.33203694224357605, 0.21566523611545563, 0.23065893352031708, 0.22163884341716766], 'high': [0.4754437506198883, 0.27809038758277893, 0.246465802192688]}"
wisconsin,harp_scalar_gate,5,1.0,0.862500011920929,0.7843137383460999,0.00043902540346607566,0.8424374461174011,1.146224856376648,69,5.843118667602539,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,"{'low': [0.31214579939842224, 0.2305011749267578, 0.23311831057071686, 0.22423474490642548], 'high': [0.389468789100647, 0.3067050874233246, 0.3038260340690613]}"
wisconsin,harp_scalar_no_signal,5,1.0,0.875,0.7843137383460999,0.000546990311704576,0.8319826126098633,1.0962673425674438,55,5.228405714035034,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,"{'low': [0.31086266040802, 0.23070284724235535, 0.2335628867149353, 0.22487153112888336], 'high': [0.3890168070793152, 0.30657336115837097, 0.30440983176231384]}"
wisconsin,mixhop,6,0.9583333134651184,0.8374999761581421,0.7647058963775635,0.19783243536949158,0.6039994955062866,0.6264428496360779,6,1.3581428527832031,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,
