dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_ego_norm,diag_residual_norm
roman-empire,harp,0,0.9505780339241028,0.7676963806152344,0.7529121041297913,0.16952505707740784,0.8556565046310425,0.8772010803222656,146,101.58365201950073,heterophilous_graphs,roman_empire,0,True,22662,32927,0.04689160871017706,"{'low': [0.2409050613641739, 0.3912599980831146, 0.20204688608646393, 0.16578806936740875], 'high': [0.5303869247436523, 0.2716890573501587, 0.19792401790618896]}",0.5197317004203796,0.104082852602005,0.45466476678848267,0.5383346080780029,0.5848144292831421,0.6497661471366882,0.21457642316818237,0.8551040887832642,64.0,,
roman-empire,harp_esep,0,0.8343482613563538,0.7881730198860168,0.7885633707046509,0.4886073172092438,0.6307311654090881,0.635395348072052,237,76.75093913078308,heterophilous_graphs,roman_empire,0,True,22662,32927,0.04689160871017706,"{'low': [0.061128344386816025, 0.6988210082054138, 0.24005073308944702], 'high': [0.5230662226676941, 0.4769337773323059]}",0.5399801135063171,0.2950097918510437,0.271114319562912,0.5681415796279907,0.8211780786514282,0.5628930330276489,0.004848535638302565,0.9997535347938538,64.0,1.3299068212509155,0.48641422390937805
roman-empire,harp,1,0.9321330785751343,0.7722859382629395,0.7650899887084961,0.22486314177513123,0.7817201018333435,0.8077102303504944,113,58.75894379615784,heterophilous_graphs,roman_empire,1,True,22662,32927,0.04689160871017706,"{'low': [0.2851312458515167, 0.31418558955192566, 0.2148391604423523, 0.1858440339565277], 'high': [0.5367416739463806, 0.24402718245983124, 0.21923112869262695]}",0.5060423612594604,0.10022371262311935,0.4468153119087219,0.529504656791687,0.577999472618103,0.6129403114318848,0.14932547509670258,0.8695068359375,64.0,,
roman-empire,harp_esep,1,0.8357602953910828,0.7945278286933899,0.7897987961769104,0.480894535779953,0.602279782295227,0.615455687046051,244,63.05782604217529,heterophilous_graphs,roman_empire,1,True,22662,32927,0.04689160871017706,"{'low': [0.05456417053937912, 0.690582811832428, 0.2548530101776123], 'high': [0.5363351702690125, 0.46366482973098755]}",0.5345155596733093,0.306222528219223,0.24327370524406433,0.5862141847610474,0.8137924671173096,0.5688825249671936,0.002284015528857708,0.9998034834861755,64.0,1.343920111656189,0.4674507677555084
roman-empire,harp,2,0.9324861168861389,0.7583407163619995,0.7559124827384949,0.22682558000087738,0.8473390340805054,0.8085954785346985,113,78.31081914901733,heterophilous_graphs,roman_empire,2,True,22662,32927,0.04689160871017706,"{'low': [0.2853241562843323, 0.3288261294364929, 0.20572172105312347, 0.18012790381908417], 'high': [0.5391108393669128, 0.25059276819229126, 0.2102963775396347]}",0.5132223963737488,0.10180296748876572,0.4737348258495331,0.5320517420768738,0.5788949728012085,0.6487264037132263,0.1899849772453308,0.8092411756515503,64.0,,
roman-empire,harp_esep,2,0.8382313847541809,0.7876434326171875,0.7841510772705078,0.47649574279785156,0.639740526676178,0.6304224729537964,241,102.42803502082825,heterophilous_graphs,roman_empire,2,True,22662,32927,0.04689160871017706,"{'low': [0.05209631100296974, 0.6366735100746155, 0.31123024225234985], 'high': [0.4892866015434265, 0.5107134580612183]}",0.5358176231384277,0.2905205488204956,0.2692030072212219,0.5533854961395264,0.8103335499763489,0.5488889813423157,0.005391310900449753,0.9996916055679321,64.0,1.304120421409607,0.45382946729660034
roman-empire,harp,3,0.9384873509407043,0.7639893889427185,0.7573243975639343,0.2028018981218338,0.8671756982803345,0.8325336575508118,129,91.96155786514282,heterophilous_graphs,roman_empire,3,True,22662,32927,0.04689160871017706,"{'low': [0.2686821222305298, 0.34873655438423157, 0.20580242574214935, 0.1767788827419281], 'high': [0.5559976696968079, 0.24331748485565186, 0.2006848305463791]}",0.5160734057426453,0.10834839940071106,0.44891953468322754,0.532374382019043,0.5842179656028748,0.6069211363792419,0.17075622081756592,0.8294318318367004,64.0,,
roman-empire,harp_esep,3,0.8335539698600769,0.7855251431465149,0.779209315776825,0.49408844113349915,0.6427896618843079,0.6395283341407776,198,101.73719191551208,heterophilous_graphs,roman_empire,3,True,22662,32927,0.04689160871017706,"{'low': [0.0739268809556961, 0.6425206661224365, 0.2835524380207062], 'high': [0.5048544406890869, 0.49514561891555786]}",0.5404124855995178,0.281375527381897,0.2915456295013428,0.5588756799697876,0.798296332359314,0.564641535282135,0.007492078002542257,0.9998248219490051,64.0,1.325432538986206,0.4752975106239319
roman-empire,harp,4,0.9424587488174438,0.7664607167243958,0.749029278755188,0.1864955574274063,0.84034264087677,0.8621677756309509,129,90.49334859848022,heterophilous_graphs,roman_empire,4,True,22662,32927,0.04689160871017706,"{'low': [0.27661001682281494, 0.3436330556869507, 0.20299626886844635, 0.17676056921482086], 'high': [0.5463864207267761, 0.24855387210845947, 0.2050597071647644]}",0.5074149966239929,0.0798366367816925,0.45541200041770935,0.5196739435195923,0.5654120445251465,0.5763868093490601,0.21924109756946564,0.7897979021072388,64.0,,
roman-empire,harp_esep,4,0.8340834975242615,0.7938216924667358,0.7767384648323059,0.48606953024864197,0.6276432275772095,0.6552240252494812,249,98.73883986473083,heterophilous_graphs,roman_empire,4,True,22662,32927,0.04689160871017706,"{'low': [0.05408765748143196, 0.696478009223938, 0.24943435192108154], 'high': [0.5168336629867554, 0.4831663966178894]}",0.539849579334259,0.3049747943878174,0.24150213599205017,0.5787554979324341,0.8203233480453491,0.5712164044380188,0.004690857138484716,0.9992724061012268,64.0,1.3101565837860107,0.48210224509239197
roman-empire,harp,5,0.935133695602417,0.7643424272537231,0.7684433460235596,0.21885919570922852,0.8583619594573975,0.7925313711166382,123,60.34325861930847,heterophilous_graphs,roman_empire,5,True,22662,32927,0.04689160871017706,"{'low': [0.2772637605667114, 0.3485686779022217, 0.20107947289943695, 0.17308811843395233], 'high': [0.5477547645568848, 0.24734672904014587, 0.2048984169960022]}",0.5126453042030334,0.09191849827766418,0.45752042531967163,0.5298047661781311,0.5793432593345642,0.6399396657943726,0.14457200467586517,0.8887606263160706,64.0,,
roman-empire,harp_esep,5,0.8327596783638,0.7876434326171875,0.7966819405555725,0.48728886246681213,0.6337934732437134,0.5956156849861145,235,60.33628225326538,heterophilous_graphs,roman_empire,5,True,22662,32927,0.04689160871017706,"{'low': [0.05925479158759117, 0.6802289485931396, 0.26051631569862366], 'high': [0.5161656141281128, 0.483834445476532]}",0.5394743084907532,0.3050978481769562,0.2358647882938385,0.5697931051254272,0.833981990814209,0.5573799014091492,0.006104655098170042,0.9998083710670471,64.0,1.3356432914733887,0.47133705019950867
roman-empire,harp,6,0.9208366274833679,0.7625772356987,0.7624426484107971,0.2524971067905426,0.8202083706855774,0.8016928434371948,105,51.856597661972046,heterophilous_graphs,roman_empire,6,True,22662,32927,0.04689160871017706,"{'low': [0.2789439558982849, 0.3307296633720398, 0.20605091750621796, 0.18427543342113495], 'high': [0.5221747159957886, 0.2561226785182953, 0.22170257568359375]}",0.5102441906929016,0.112665094435215,0.42911195755004883,0.5497159957885742,0.5905877351760864,0.6418895125389099,0.21681034564971924,0.8404701352119446,64.0,,
roman-empire,harp_esep,6,0.836025059223175,0.7888790965080261,0.7818567156791687,0.4764924645423889,0.6313621401786804,0.6369785070419312,250,87.22896027565002,heterophilous_graphs,roman_empire,6,True,22662,32927,0.04689160871017706,"{'low': [0.05308995023369789, 0.7245965600013733, 0.2223135232925415], 'high': [0.5171021819114685, 0.4828978478908539]}",0.5127370953559875,0.3044154644012451,0.21237406134605408,0.5178821086883545,0.806262731552124,0.5139874815940857,0.00610280642285943,0.9996426105499268,64.0,1.346289038658142,0.49756255745887756
roman-empire,harp,7,0.9694643020629883,0.7624006867408752,0.7567949295043945,0.11848378926515579,0.9230028986930847,0.960161566734314,201,118.52602219581604,heterophilous_graphs,roman_empire,7,True,22662,32927,0.04689160871017706,"{'low': [0.2155705690383911, 0.45343223214149475, 0.1895809918642044, 0.14141619205474854], 'high': [0.5862339735031128, 0.24060207605361938, 0.1731639951467514]}",0.501274824142456,0.07475811243057251,0.4541403353214264,0.5168688893318176,0.5487815141677856,0.6016721129417419,0.1439993977546692,0.8909973502159119,64.0,,
roman-empire,harp_esep,7,0.8389374017715454,0.7879964709281921,0.7859159708023071,0.4737122356891632,0.6333717107772827,0.6324578523635864,230,108.13696575164795,heterophilous_graphs,roman_empire,7,True,22662,32927,0.04689160871017706,"{'low': [0.0600862018764019, 0.696577250957489, 0.2433364987373352], 'high': [0.5184665322303772, 0.481533408164978]}",0.5180116891860962,0.289351224899292,0.23926186561584473,0.5352129936218262,0.7816317677497864,0.5347877144813538,0.009522179141640663,0.9997658133506775,64.0,1.368935227394104,0.49950486421585083
