dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features
wisconsin,harp,2,1.0,0.8999999761581421,0.8627451062202454,0.0010069411946460605,0.47582054138183594,0.3648955523967743,39,4.169417858123779,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.33166244626045227, 0.22362682223320007, 0.2222830355167389, 0.22242766618728638], 'high': [0.45191752910614014, 0.2749035656452179, 0.27317890524864197]}",0.6677279472351074,0.3479780852794647,0.26087939739227295,0.8534546494483948,0.9804114103317261,0.6574327945709229,0.0009836016688495874,1.0,64.0
wisconsin,harp,3,1.0,0.887499988079071,0.9411764740943909,0.00030344314291141927,0.7809531688690186,0.19108439981937408,59,5.19080924987793,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.3036321997642517, 0.2285860776901245, 0.2348731905221939, 0.23290854692459106], 'high': [0.4301983118057251, 0.30032020807266235, 0.26948150992393494]}",0.7442888617515564,0.27283188700675964,0.5753642320632935,0.8692725896835327,0.9669567346572876,0.776954710483551,0.02133367769420147,1.0,64.0
wisconsin,harp,4,1.0,0.8374999761581421,0.8823529481887817,0.00040403258753940463,0.740237832069397,0.4824115037918091,123,8.198011636734009,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.3158864974975586, 0.23614096641540527, 0.22620995342731476, 0.22176261246204376], 'high': [0.4881017804145813, 0.2631389796733856, 0.24875923991203308]}",0.8220810890197754,0.201197549700737,0.7571088075637817,0.9078279733657837,0.9670683145523071,0.8746265172958374,0.18761639297008514,0.9999717473983765,64.0
wisconsin,harp,5,1.0,0.862500011920929,0.843137264251709,0.0004202277341391891,0.5255191326141357,0.6789186596870422,61,5.131664991378784,geom_gcn,wisconsin,5,True,251,450,0.17777777777777778,"{'low': [0.3202964961528778, 0.22273479402065277, 0.2306642234325409, 0.22630451619625092], 'high': [0.44594019651412964, 0.28087666630744934, 0.27318304777145386]}",0.7021179795265198,0.23596073687076569,0.546947717666626,0.7589794397354126,0.9030022621154785,0.7876618504524231,0.0520828552544117,0.999976396560669,64.0
wisconsin,harp,6,1.0,0.875,0.8823529481887817,0.00036887111491523683,0.695835530757904,0.5824558138847351,64,4.942353010177612,geom_gcn,wisconsin,6,True,251,450,0.17777777777777778,"{'low': [0.32241466641426086, 0.2231837958097458, 0.22967393696308136, 0.22472767531871796], 'high': [0.459478497505188, 0.26992812752723694, 0.2705933749675751]}",0.7213299870491028,0.2829941213130951,0.4623580276966095,0.8512235283851624,0.9594969153404236,0.7407246232032776,0.020770158618688583,0.9999998807907104,64.0
wisconsin,harp,7,1.0,0.9125000238418579,0.8823529481887817,0.0005138066480867565,0.27892813086509705,0.4911159574985504,93,6.441972255706787,geom_gcn,wisconsin,7,True,251,450,0.17777777777777778,"{'low': [0.2959035336971283, 0.24260222911834717, 0.23054249584674835, 0.23095177114009857], 'high': [0.4202108085155487, 0.31086233258247375, 0.26892679929733276]}",0.7819746732711792,0.2579779028892517,0.660871148109436,0.9112088084220886,0.9782823324203491,0.7991160154342651,0.023595120757818222,0.9999997615814209,64.0
wisconsin,harp,8,1.0,0.887499988079071,0.8627451062202454,0.00037953542778268456,0.6629816889762878,0.6865107417106628,78,5.706087112426758,geom_gcn,wisconsin,8,True,251,450,0.17777777777777778,"{'low': [0.3208162188529968, 0.21061936020851135, 0.24054832756519318, 0.22801610827445984], 'high': [0.48101991415023804, 0.26180511713027954, 0.2571749985218048]}",0.6541492342948914,0.25416839122772217,0.38227716088294983,0.7065234184265137,0.8857138156890869,0.6983939409255981,0.004409261047840118,0.9999986886978149,64.0
wisconsin,harp,9,1.0,0.887499988079071,0.9019607901573181,0.0005202426109462976,0.6667602062225342,0.4451372027397156,47,4.542364835739136,geom_gcn,wisconsin,9,True,251,450,0.17777777777777778,"{'low': [0.32515668869018555, 0.22745101153850555, 0.22012537717819214, 0.22726696729660034], 'high': [0.4633046090602875, 0.27110159397125244, 0.2655937969684601]}",0.6452579498291016,0.31756725907325745,0.2855193614959717,0.7266707420349121,0.9656427502632141,0.6295443177223206,0.0002979152777697891,1.0,64.0
cornell,harp,0,1.0,0.8644067645072937,0.7297297120094299,0.0018536874558776617,0.6126000285148621,1.049478530883789,27,2.6104652881622314,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'low': [0.31775999069213867, 0.2363835871219635, 0.22258473932743073, 0.2232717126607895], 'high': [0.4284387230873108, 0.28756001591682434, 0.28400126099586487]}",0.6908884644508362,0.3334243893623352,0.37667983770370483,0.8541698455810547,0.9839528799057007,0.6997097134590149,1.9532389217147283e-07,1.0,64.0
cornell,harp,1,1.0,0.7627118825912476,0.7567567825317383,0.009366132318973541,1.2602097988128662,0.9003584384918213,23,2.5885367393493652,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'low': [0.3108677268028259, 0.23626478016376495, 0.22343572974205017, 0.2294316589832306], 'high': [0.42932772636413574, 0.2857677638530731, 0.28490447998046875]}",0.750266432762146,0.33548739552497864,0.5077190399169922,0.9589816927909851,0.9981522560119629,0.7518784403800964,5.608224091702141e-05,1.0,64.0
