best_epoch,dataset,elapsed_sec,meta_dataset_type,meta_edge_homophily,meta_make_undirected,meta_num_edges,meta_num_nodes,meta_source,meta_split_id,model,seed,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
231,roman-empire,55.93248176574707,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,appnp,6,0.5008824467658997,1.6581884622573853,0.5048980712890625,1.6345418691635132,0.4949690997600555,1.6656709909439087
228,roman-empire,56.07558035850525,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,appnp,7,0.4985880553722381,1.6611988544464111,0.5063101053237915,1.6213114261627195,0.4986760914325714,1.6547311544418335
239,roman-empire,57.7623872756958,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,appnp,8,0.4959406852722168,1.6698564291000366,0.5116053223609924,1.625596284866333,0.4984995722770691,1.6595611572265625
248,roman-empire,41.43205118179321,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,appnp,9,0.4982350766658783,1.6505213975906372,0.5106345415115356,1.6030700206756592,0.4863195121288299,1.65814208984375
246,roman-empire,22.30365800857544,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,gcn,0,0.4099894165992737,1.7939523458480835,0.437295913696289,1.7184813022613523,0.4176522493362427,1.775965929031372
249,roman-empire,24.531927585601807,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,gcn,1,0.4193434417247772,1.7806097269058228,0.4321772158145904,1.7334952354431152,0.4199470579624176,1.7704102993011477
223,roman-empire,31.9665105342865,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,gcn,2,0.4114013314247131,1.798710584640503,0.4381784498691559,1.7274539470672607,0.4257722795009613,1.7694381475448608
249,roman-empire,21.386943817138672,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,gcn,3,0.417225569486618,1.7717890739440918,0.4402082860469818,1.7244809865951538,0.4183583259582519,1.7684319019317627
247,roman-empire,30.65012049674988,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,gcn,4,0.417225569486618,1.7739837169647217,0.444003164768219,1.7172924280166626,0.4188879132270813,1.7710708379745483
234,roman-empire,31.29141640663147,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,gcn,5,0.4140487015247345,1.767152190208435,0.4383549690246582,1.7263389825820925,0.4185348749160766,1.782030701637268
249,roman-empire,31.40667939186096,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,gcn,6,0.4152841567993164,1.777593970298767,0.43606036901474,1.7224432229995728,0.4155339896678924,1.7758392095565796
246,roman-empire,31.108705282211304,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,gcn,7,0.4265795946121216,1.7729754447937012,0.4357073605060577,1.7202520370483398,0.4215357601642608,1.7753291130065918
250,roman-empire,31.68322992324829,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,gcn,8,0.4048711657524109,1.781954288482666,0.4336775243282318,1.7141151428222656,0.4236540198326111,1.7692811489105225
229,roman-empire,21.78701686859131,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,gcn,9,0.4218143224716186,1.779816746711731,0.4386197030544281,1.720616102218628,0.4077669978141784,1.7891883850097656
244,roman-empire,42.797569036483765,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,gprgnn,0,0.6923756003379822,1.023590922355652,0.71811842918396,0.935874879360199,0.700441300868988,1.0140503644943235
197,roman-empire,44.77490711212158,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,gprgnn,1,0.6994352340698242,1.028559923171997,0.7073515057563782,0.9694259762763976,0.6993821859359741,1.0109543800354004
244,roman-empire,36.18775129318237,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,gprgnn,2,0.6990822553634644,1.0146005153656006,0.729326605796814,0.9176910519599916,0.7023830413818359,1.0217164754867554
244,roman-empire,45.54025149345398,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,gprgnn,3,0.692728579044342,1.0051321983337402,0.7158238291740417,0.9447253346443176,0.6923213005065918,1.0197675228118896
250,roman-empire,59.38362121582031,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,gprgnn,4,0.6899046897888184,1.0180131196975708,0.7218250632286072,0.9302536249160768,0.6928508281707764,1.021045446395874
248,roman-empire,55.58612275123596,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,gprgnn,5,0.6976703405380249,0.9910781383514404,0.7159121036529541,0.9434529542922974,0.6977934837341309,1.0173507928848269
250,roman-empire,59.04910230636597,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,gprgnn,6,0.690787136554718,1.006586670875549,0.7169711589813232,0.9367680549621582,0.6965578198432922,1.0115127563476562
242,roman-empire,59.41219210624695,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,gprgnn,7,0.6943169832229614,1.0171083211898804,0.7178536653518677,0.9424780607223512,0.6902030110359192,1.018429160118103
247,roman-empire,61.455559730529785,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,gprgnn,8,0.6959053874015808,1.0114175081253052,0.7230606079101562,0.935804843902588,0.694969117641449,1.011152267456055
237,roman-empire,40.67951965332031,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,gprgnn,9,0.692728579044342,1.0231207609176636,0.7217368483543396,0.930394411087036,0.6967343091964722,1.0207453966140747
236,roman-empire,60.974971532821655,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,h2gcn,0,0.7811506986618042,0.6932268738746643,0.8027535080909729,0.618791937828064,0.7855251431465149,0.6826659440994263
219,roman-empire,73.86545038223267,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,h2gcn,1,0.7841510772705078,0.6826688051223755,0.800547182559967,0.624117910861969,0.7830538153648376,0.6777591705322266
250,roman-empire,54.09705138206482,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,h2gcn,2,0.7779738903045654,0.6865643262863159,0.8089312314987183,0.6096177101135254,0.7766990065574646,0.6967014670372009
240,roman-empire,80.50718975067139,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,h2gcn,3,0.7703847289085388,0.6854719519615173,0.8008119463920593,0.6155755519866943,0.7738746404647827,0.6860535144805908
229,roman-empire,79.26282501220703,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,h2gcn,4,0.7689728140830994,0.7025474905967712,0.8033713102340698,0.6255893111228943,0.7811120748519897,0.6922513842582703
248,roman-empire,79.86755633354187,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,h2gcn,5,0.7889163494110107,0.6531492471694946,0.8069013953208923,0.6154013872146606,0.7837599515914917,0.6877197623252869
243,roman-empire,76.07409763336182,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,h2gcn,6,0.7785033583641052,0.6777783036231995,0.8045185804367065,0.6090644001960754,0.7774051427841187,0.6797953844070435
249,roman-empire,77.54035639762878,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,h2gcn,7,0.7807977199554443,0.6835587024688721,0.8075191974639893,0.6055579781532288,0.7802295088768005,0.6904241442680359
249,roman-empire,78.81724572181702,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,h2gcn,8,0.7693257927894592,0.6967194080352783,0.8020474910736084,0.630064845085144,0.7724624872207642,0.6948103308677673
236,roman-empire,55.6532199382782,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,h2gcn,9,0.7723261713981628,0.7014358043670654,0.8051363229751587,0.6148790121078491,0.7818182110786438,0.6793707013130188
146,roman-empire,101.58365201950072,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,harp,0,0.7529121041297913,0.8772010803222656,0.9505780339241028,0.1695250570774078,0.7676963806152344,0.8556565046310425
113,roman-empire,58.75894379615784,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,harp,1,0.7650899887084961,0.8077102303504944,0.9321330785751344,0.2248631417751312,0.7722859382629395,0.7817201018333435
113,roman-empire,78.31081914901733,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,harp,2,0.7559124827384949,0.8085954785346985,0.9324861168861388,0.2268255800008773,0.7583407163619995,0.8473390340805054
129,roman-empire,91.96155786514282,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,harp,3,0.7573243975639343,0.8325336575508118,0.9384873509407043,0.2028018981218338,0.7639893889427185,0.8671756982803345
129,roman-empire,90.49334859848022,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,harp,4,0.749029278755188,0.8621677756309509,0.9424587488174438,0.1864955574274063,0.7664607167243958,0.84034264087677
123,roman-empire,60.34325861930847,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,harp,5,0.7684433460235596,0.7925313711166382,0.935133695602417,0.2188591957092285,0.7643424272537231,0.8583619594573975
105,roman-empire,51.856597661972046,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,harp,6,0.7624426484107971,0.8016928434371948,0.920836627483368,0.2524971067905426,0.7625772356987,0.8202083706855774
201,roman-empire,118.52602219581604,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,harp,7,0.7567949295043945,0.960161566734314,0.9694643020629884,0.1184837892651557,0.7624006867408752,0.9230028986930848
144,roman-empire,99.57337379455566,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,harp,8,0.7587363123893738,0.8780648112297058,0.9409584403038024,0.1886314302682876,0.7567520141601562,0.8763116002082825
118,roman-empire,85.75921487808228,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,harp,9,0.7497352361679077,0.8478334546089172,0.9359279870986938,0.2124864608049392,0.7650485634803772,0.8435438871383667
237,roman-empire,76.75093913078308,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,harp_esep,0,0.7885633707046509,0.635395348072052,0.8343482613563538,0.4886073172092438,0.7881730198860168,0.6307311654090881
244,roman-empire,63.05782604217529,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,harp_esep,1,0.7897987961769104,0.615455687046051,0.8357602953910828,0.480894535779953,0.7945278286933899,0.602279782295227
241,roman-empire,102.42803502082825,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,harp_esep,2,0.7841510772705078,0.6304224729537964,0.8382313847541809,0.4764957427978515,0.7876434326171875,0.639740526676178
198,roman-empire,101.73719191551208,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,harp_esep,3,0.779209315776825,0.6395283341407776,0.8335539698600769,0.4940884411334991,0.7855251431465149,0.6427896618843079
249,roman-empire,98.73883986473083,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,harp_esep,4,0.7767384648323059,0.6552240252494812,0.8340834975242615,0.4860695302486419,0.7938216924667358,0.6276432275772095
235,roman-empire,60.33628225326538,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,harp_esep,5,0.7966819405555725,0.5956156849861145,0.8327596783638,0.4872888624668121,0.7876434326171875,0.6337934732437134
250,roman-empire,87.22896027565002,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,harp_esep,6,0.7818567156791687,0.6369785070419312,0.836025059223175,0.4764924645423889,0.7888790965080261,0.6313621401786804
230,roman-empire,108.13696575164796,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,harp_esep,7,0.7859159708023071,0.6324578523635864,0.8389374017715454,0.4737122356891632,0.7879964709281921,0.6333717107772827
245,roman-empire,103.20366668701172,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,harp_esep,8,0.7832686305046082,0.6300376057624817,0.8316124081611633,0.4868364930152893,0.7911738753318787,0.6233569383621216
185,roman-empire,98.40730261802672,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,harp_esep,9,0.7848570346832275,0.6565026044845581,0.8290530443191528,0.4994778037071228,0.7904677987098694,0.6414999961853027
237,roman-empire,76.75093913078308,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,harp_select,0,0.7885633707046509,0.635395348072052,0.8343482613563538,0.4886073172092438,0.7881730198860168,0.6307311654090881
244,roman-empire,63.05782604217529,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,harp_select,1,0.7897987961769104,0.615455687046051,0.8357602953910828,0.480894535779953,0.7945278286933899,0.602279782295227
241,roman-empire,102.42803502082825,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,harp_select,2,0.7841510772705078,0.6304224729537964,0.8382313847541809,0.4764957427978515,0.7876434326171875,0.639740526676178
198,roman-empire,101.73719191551208,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,harp_select,3,0.779209315776825,0.6395283341407776,0.8335539698600769,0.4940884411334991,0.7855251431465149,0.6427896618843079
249,roman-empire,98.73883986473083,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,harp_select,4,0.7767384648323059,0.6552240252494812,0.8340834975242615,0.4860695302486419,0.7938216924667358,0.6276432275772095
235,roman-empire,60.33628225326538,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,harp_select,5,0.7966819405555725,0.5956156849861145,0.8327596783638,0.4872888624668121,0.7876434326171875,0.6337934732437134
250,roman-empire,87.22896027565002,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,harp_select,6,0.7818567156791687,0.6369785070419312,0.836025059223175,0.4764924645423889,0.7888790965080261,0.6313621401786804
230,roman-empire,108.13696575164796,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,harp_select,7,0.7859159708023071,0.6324578523635864,0.8389374017715454,0.4737122356891632,0.7879964709281921,0.6333717107772827
245,roman-empire,103.20366668701172,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,harp_select,8,0.7832686305046082,0.6300376057624817,0.8316124081611633,0.4868364930152893,0.7911738753318787,0.6233569383621216
185,roman-empire,98.40730261802672,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,harp_select,9,0.7848570346832275,0.6565026044845581,0.8290530443191528,0.4994778037071228,0.7904677987098694,0.6414999961853027
57,roman-empire,15.462084770202637,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,linkx,0,0.5983057022094727,1.2847483158111572,0.7108816504478455,0.9354047775268556,0.6130626797676086,1.2815337181091309
55,roman-empire,21.42524766921997,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,linkx,1,0.6178961992263794,1.2242159843444824,0.7234136462211609,0.913410186767578,0.6180052757263184,1.2210516929626465
65,roman-empire,14.341991186141968,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,linkx,2,0.59283447265625,1.328183889389038,0.7550083994865417,0.7955246567726135,0.6070609092712402,1.3090482950210571
55,roman-empire,20.590700149536133,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,linkx,3,0.6066007614135742,1.2747451066970823,0.7157356142997742,0.9273133873939514,0.6091791987419128,1.277287840843201
56,roman-empire,19.092114686965942,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,linkx,4,0.61630779504776,1.233582854270935,0.709557831287384,0.9569801688194276,0.620123565196991,1.2437773942947388
53,roman-empire,19.133767127990723,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,linkx,5,0.5901870727539062,1.3003216981887815,0.7070867419242859,0.9014694094657898,0.5977051854133606,1.3082640171051023
49,roman-empire,19.859453439712524,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,linkx,6,0.6051888465881348,1.2460325956344604,0.6729326844215393,1.0447858572006226,0.6102383136749268,1.2521729469299316
61,roman-empire,22.483996152877808,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,linkx,7,0.6083657145500183,1.2605130672454834,0.7235901355743408,0.9023681282997132,0.6017652153968811,1.2626677751541138
50,roman-empire,19.235174655914307,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,linkx,8,0.6034239530563354,1.2631101608276367,0.6991439461708069,0.9916921257972716,0.605472207069397,1.27242112159729
69,roman-empire,14.061707258224487,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,linkx,9,0.6027179956436157,1.268097758293152,0.7285323739051819,0.8413702845573425,0.6086496114730835,1.273665428161621
249,roman-empire,37.39131164550781,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,mixhop,0,0.776385486125946,0.722442090511322,0.8289647698402405,0.5617882013320923,0.7795233726501465,0.7096291184425354
227,roman-empire,36.41251730918884,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,mixhop,1,0.7753264904022217,0.7115474343299866,0.8286117911338806,0.5680110454559326,0.7876434326171875,0.6961348056793213
247,roman-empire,41.79933500289917,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,mixhop,2,0.7716202139854431,0.7147709727287292,0.8323184251785278,0.5509023666381836,0.7717564105987549,0.7270718812942505
245,roman-empire,33.0250723361969,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,mixhop,3,0.7739145755767822,0.7049477696418762,0.8300238251686096,0.5607877373695374,0.7714033722877502,0.7120833992958069
245,roman-empire,49.24411153793335,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,mixhop,4,0.7657960057258606,0.7194061279296875,0.8311710953712463,0.5526627898216248,0.7777581810951233,0.7077352404594421
244,roman-empire,51.94197535514832,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,mixhop,5,0.7823861837387085,0.6803812980651855,0.8271114826202393,0.5663800239562988,0.7784642577171326,0.7255703210830688
248,roman-empire,48.74035906791687,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,mixhop,6,0.7682668566703796,0.7099542021751404,0.8320536613464355,0.55609130859375,0.777228593826294,0.7096694111824036
237,roman-empire,48.87442946434021,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,mixhop,7,0.7696787714958191,0.7108235359191895,0.8302885890007019,0.5534518957138062,0.767166793346405,0.7203202843666077
236,roman-empire,52.138591051101685,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,mixhop,8,0.7714437246322632,0.7022050023078918,0.8288765549659729,0.5642178654670715,0.77634596824646,0.7063877582550049
246,roman-empire,33.79682207107544,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,mixhop,9,0.7668549418449402,0.7207971215248108,0.834171712398529,0.5503169894218445,0.7731685638427734,0.7112296223640442
138,roman-empire,12.007749319076538,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,mlp,0,0.6394281387329102,1.1500366926193235,0.6558997631072998,1.0850130319595337,0.649249792098999,1.1508980989456177
214,roman-empire,17.794486045837402,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,mlp,1,0.648958683013916,1.1219919919967651,0.6570470333099365,1.07243013381958,0.6515445709228516,1.1172420978546145
246,roman-empire,24.193199396133423,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,mlp,2,0.6482527256011963,1.123172640800476,0.6587238311767578,1.0445713996887207,0.6441306471824646,1.126771092414856
205,roman-empire,16.259057998657227,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,mlp,3,0.6420755386352539,1.1262286901474,0.6607536673545837,1.0699573755264282,0.6436010599136353,1.131523370742798
244,roman-empire,24.18203806877136,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,mlp,4,0.641722559928894,1.126064658164978,0.6599593758583069,1.0543369054794312,0.64377760887146,1.1326782703399658
246,roman-empire,23.130266666412357,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,mlp,5,0.6498411297798157,1.1029261350631714,0.654487669467926,1.0697994232177734,0.6476610898971558,1.1238644123077393
240,roman-empire,22.933271646499637,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,mlp,6,0.6461348533630371,1.1152194738388062,0.6589003801345825,1.0596274137496948,0.6464254260063171,1.1207541227340698
189,roman-empire,25.45233654975891,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,mlp,7,0.6454288959503174,1.1265144348144531,0.6634895205497742,1.065891146659851,0.64377760887146,1.1355935335159302
225,roman-empire,23.020363330841064,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,mlp,8,0.6507236361503601,1.1110377311706543,0.6606654524803162,1.056893825531006,0.6511915326118469,1.1188914775848389
230,roman-empire,19.19769501686096,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,mlp,9,0.6337804198265076,1.1322851181030271,0.6627835035324097,1.0568698644638062,0.6458958387374878,1.1251193284988403
250,roman-empire,5.783984661102295,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,0,sgc,0,0.3603953421115875,2.025949001312256,0.3730473816394806,1.98983633518219,0.3560459017753601,2.0159804821014404
244,roman-empire,6.183449506759644,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,1,sgc,1,0.3593364059925079,2.0231621265411377,0.366516649723053,1.99695348739624,0.357458084821701,2.01468825340271
240,roman-empire,8.410831689834595,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,2,sgc,2,0.3494528830051422,2.03238296508789,0.3726061284542084,1.99277663230896,0.3671668171882629,2.004707336425781
250,roman-empire,5.1546831130981445,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,3,sgc,3,0.3602188527584076,2.0145821571350098,0.3699585199356079,1.993961334228516,0.3514563143253326,2.0162017345428467
249,roman-empire,8.321646690368652,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,4,sgc,4,0.3522767424583435,2.017495632171631,0.3729591369628906,1.991281509399414,0.350220650434494,2.014403820037842
249,roman-empire,8.07042384147644,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,5,sgc,5,0.3635721802711487,2.0088908672332764,0.3714588284492492,1.994025468826294,0.3586937189102173,2.0229969024658203
250,roman-empire,8.699167251586914,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,6,sgc,6,0.3593364059925079,2.0190205574035645,0.3681052029132843,1.9936442375183103,0.3553397953510284,2.018277883529663
250,roman-empire,7.556838035583496,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,7,sgc,7,0.3639251589775085,2.013184070587158,0.3693407475948334,1.993713855743408,0.3625772297382355,2.013069629669189
249,roman-empire,8.016968011856079,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,8,sgc,8,0.353512167930603,2.020690679550171,0.3703998029232025,1.9885070323944087,0.3654015958309173,2.015242576599121
245,roman-empire,5.459875106811523,heterophilous_graphs,0.046891608710177,True,32927,22662,roman_empire,9,sgc,9,0.3621602654457092,2.018775463104248,0.3735769093036651,1.9909896850585935,0.3567519783973694,2.0211410522460938
