dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features
cora,mlp,2,1.0,0.6100000143051147,0.5600000023841858,1.1248329877853394,1.7068489789962769,1.7035382986068726,30,6.755429744720459,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,gcn,2,0.9857142567634584,0.7979999780654907,0.8169999718666077,0.364105612039566,0.9135382175445556,0.8764044046401978,61,9.385350465774536,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,sgc,2,0.9785714149475098,0.7860000133514404,0.7979999780654907,1.6957828998565674,1.811599373817444,1.80675745010376,72,16.425854206085205,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,appnp,2,0.9928571581840516,0.8180000185966492,0.8309999704360962,0.2563700675964355,0.7183285355567932,0.6815283298492432,131,19.312361240386963,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,harp,2,1.0,0.7839999794960022,0.781000018119812,0.0200447887182235,0.7404244542121887,0.6720340251922607,16,67.69677019119263,planetoid,cora,2708,5278,0.8099658961727927,"{'low': [0.2910207211971283, 0.2419004887342453, 0.2334338128566742, 0.23364494740962982], 'high': [0.39711853861808777, 0.30102476477622986, 0.30185672640800476]}",0.1942440867424011,0.0092631494626402,0.1870471537113189,0.1946681141853332,0.2022734433412552,0.0,0.1703226566314697,0.2083019614219665,64.0
cora,mlp,3,1.0,0.6159999966621399,0.597000002861023,0.0995718613266944,1.3141038417816162,1.289665937423706,107,13.595579385757446,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,gcn,3,1.0,0.800000011920929,0.8209999799728394,0.1340329647064209,0.7155839800834656,0.6801480650901794,252,24.35277366638184,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,sgc,3,0.9785714149475098,0.7820000052452087,0.7960000038146973,1.6789995431900024,1.801449179649353,1.796292066574097,84,23.82064723968506,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,appnp,3,1.0,0.8100000023841858,0.8299999833106995,0.1810305565595626,0.6634681224822998,0.6175158619880676,288,32.4445013999939,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,harp,3,1.0,0.7680000066757202,0.7749999761581421,0.0030982075259089,0.8843181133270264,0.7655282616615295,21,69.60867547988892,planetoid,cora,2708,5278,0.8099658961727927,"{'low': [0.3009219765663147, 0.23759016394615173, 0.2308184951543808, 0.23066939413547516], 'high': [0.3987974226474762, 0.3001456558704376, 0.3010568618774414]}",0.1993165612220764,0.0098014120012521,0.1930701434612274,0.1975480318069458,0.2079634666442871,0.0,0.1787290275096893,0.2169179618358612,64.0
cora,mlp,4,1.0,0.6159999966621399,0.5849999785423279,0.2679595351219177,1.4020850658416748,1.394021987915039,57,9.366490364074709,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,gcn,4,1.0,0.7979999780654907,0.8100000023841858,0.2553867399692535,0.829777181148529,0.792695164680481,86,11.150198936462402,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,sgc,4,0.9785714149475098,0.7799999713897705,0.7979999780654907,1.6369836330413818,1.7744767665863037,1.7685786485671997,124,21.62679982185364,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,appnp,4,0.9928571581840516,0.8080000281333923,0.8299999833106995,0.1856790333986282,0.6791442036628723,0.6357902884483337,242,25.860328912734985,planetoid,cora,2708,5278,0.8099658961727927,,,,,,,,,,
cora,harp,4,1.0,0.7860000133514404,0.7910000085830688,0.0004110468435101,0.978830099105835,0.812837541103363,70,79.47558522224426,planetoid,cora,2708,5278,0.8099658961727927,"{'low': [0.34151700139045715, 0.21970845758914948, 0.21927344799041748, 0.21950118243694305], 'high': [0.44317248463630676, 0.2746811509132385, 0.2821464240550995]}",0.2559613287448883,0.033431489020586,0.2246919721364975,0.2593739032745361,0.2887901067733764,0.0,0.1975641399621963,0.2996835708618164,64.0
citeseer,mlp,0,1.0,0.578000009059906,0.5879999995231628,0.1169265285134315,1.3071309328079224,1.283426284790039,117,42.63022041320801,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,gcn,0,0.9916666746139526,0.722000002861023,0.7200000286102295,0.2216579169034958,0.9946857690811156,0.972384750843048,149,50.62408638000488,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,sgc,0,0.925000011920929,0.7260000109672546,0.7059999704360962,1.5960310697555542,1.7055524587631226,1.7027294635772705,119,78.29671144485474,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,appnp,0,0.9166666865348816,0.7360000014305115,0.7139999866485596,0.6609551906585693,1.1667746305465698,1.1383274793624878,61,30.54715657234192,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,harp,0,1.0,0.7260000109672546,0.6830000281333923,0.0003983479982707,1.1806321144104004,1.1993653774261477,174,476.8092248439789,planetoid,citeseer,3327,4552,0.7355008787346221,"{'low': [0.43344953656196594, 0.17354227602481842, 0.19553515315055847, 0.19747300446033478], 'high': [0.4517619013786316, 0.2691582441329956, 0.27907976508140564]}",0.3860877156257629,0.0407008081674575,0.3708758354187011,0.3922576308250427,0.4188720881938934,0.0,0.2468243539333343,0.4355321526527405,64.0
citeseer,mlp,1,1.0,0.5820000171661377,0.5540000200271606,0.1927801817655563,1.3653610944747925,1.346831202507019,65,31.96290683746338,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,gcn,1,0.9916666746139526,0.7319999933242798,0.7139999866485596,0.2720196843147278,1.02561354637146,1.0003505945205688,111,45.51816868782044,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,sgc,1,0.925000011920929,0.7260000109672546,0.7070000171661377,1.5963407754898071,1.7058011293411257,1.7029865980148315,118,81.3006420135498,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,appnp,1,0.9583333134651184,0.7360000014305115,0.7200000286102295,0.3154902756214142,0.9575522541999816,0.932361364364624,137,51.30536770820618,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,harp,1,1.0,0.6919999718666077,0.6690000295639038,0.0004304111935198307,1.3360952138900757,1.2656141519546509,102,75.96689701080322,planetoid,citeseer,3327,4552,0.7355008787346221,"{'low': [0.38906005024909973, 0.18741193413734436, 0.21097522974014282, 0.21255271136760712], 'high': [0.4427494406700134, 0.2749805152416229, 0.28227007389068604]}",0.297004759311676,0.033356551080942154,0.2703776955604553,0.2934226393699646,0.3274182677268982,0.0,0.23113112151622772,0.3498152494430542,64.0
citeseer,mlp,2,1.0,0.578000009059906,0.5619999766349792,0.07710789889097214,1.2933874130249023,1.2728627920150757,168,39.699379682540894,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,gcn,2,0.9916666746139526,0.7300000190734863,0.7210000157356262,0.20815804600715637,0.9902293086051941,0.966350257396698,165,40.73147130012512,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,sgc,2,0.925000011920929,0.7260000109672546,0.7059999704360962,1.5969270467758179,1.7062276601791382,1.7034485340118408,116,58.62182354927063,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,appnp,2,0.9583333134651184,0.7379999756813049,0.7070000171661377,0.38109827041625977,1.0103743076324463,0.9845730662345886,104,31.613641023635864,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,harp,2,1.0,0.7059999704360962,0.6690000295639038,0.0005693791899830103,1.1887822151184082,1.2330749034881592,209,115.35311388969421,planetoid,citeseer,3327,4552,0.7355008787346221,"{'low': [0.43352803587913513, 0.1755262315273285, 0.19480948150157928, 0.19613628089427948], 'high': [0.43312767148017883, 0.2778835892677307, 0.28898870944976807]}",0.4066632390022278,0.038416340947151184,0.3830650746822357,0.4134529232978821,0.4337657690048218,0.0,0.29272493720054626,0.46040821075439453,64.0
citeseer,mlp,3,1.0,0.5799999833106995,0.5759999752044678,0.11950492858886719,1.3065916299819946,1.2844336032867432,107,28.91219401359558,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,gcn,3,0.9833333492279053,0.7200000286102295,0.7170000076293945,0.39085671305656433,1.09819757938385,1.0698051452636719,74,27.266056060791016,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,sgc,3,0.925000011920929,0.7260000109672546,0.7049999833106995,1.5957162380218506,1.7053179740905762,1.7025017738342285,120,59.44696593284607,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,appnp,3,0.9583333134651184,0.7360000014305115,0.7170000076293945,0.5304442644119263,1.0819889307022095,1.0512162446975708,71,26.614602088928223,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,harp,3,1.0,0.7099999785423279,0.7049999833106995,0.00038315547863021493,1.1737756729125977,1.1631382703781128,170,99.64384365081787,planetoid,citeseer,3327,4552,0.7355008787346221,"{'low': [0.42206230759620667, 0.18094192445278168, 0.19757786393165588, 0.19941790401935577], 'high': [0.4416186809539795, 0.27391716837882996, 0.28446415066719055]}",0.3777964413166046,0.04448816925287247,0.35028016567230225,0.38724446296691895,0.41544169187545776,0.0,0.24018406867980957,0.4320780038833618,64.0
citeseer,mlp,4,1.0,0.578000009059906,0.5720000267028809,0.10683553665876389,1.2964884042739868,1.2755870819091797,128,32.94769310951233,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,gcn,4,0.9833333492279053,0.7260000109672546,0.7179999947547913,0.3025493919849396,1.0509648323059082,1.0232797861099243,97,26.576441526412964,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,sgc,4,0.925000011920929,0.7279999852180481,0.7070000171661377,1.5956461429595947,1.705249309539795,1.7024011611938477,120,41.61432099342346,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,appnp,4,0.9750000238418579,0.7459999918937683,0.7099999785423279,0.31898051500320435,0.9759842157363892,0.9496260285377502,135,24.20673632621765,planetoid,citeseer,3327,4552,0.7355008787346221,,,,,,,,,,
citeseer,harp,4,1.0,0.7139999866485596,0.6919999718666077,0.00039968593046069145,1.264480471611023,1.2322791814804077,98,48.75866651535034,planetoid,citeseer,3327,4552,0.7355008787346221,"{'low': [0.39208337664604187, 0.18733809888362885, 0.20923762023448944, 0.21134090423583984], 'high': [0.44523540139198303, 0.27156347036361694, 0.2832011282444]}",0.30020833015441895,0.03565994277596474,0.27114057540893555,0.30544471740722656,0.3316555917263031,0.0,0.2168438732624054,0.34475433826446533,64.0
pubmed,mlp,0,1.0,0.7260000109672546,0.7260000109672546,0.04080786183476448,0.6666210293769836,0.6860145926475525,103,15.796622514724731,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,gcn,0,0.3499999940395355,0.1979999989271164,0.4129999876022339,1.0803018808364868,1.0986119508743286,1.0986119508743286,25,13.851000785827637,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,sgc,0,0.3499999940395355,0.41600000858306885,0.4009999930858612,1.0800431966781616,1.099570393562317,1.0998730659484863,3,23.332719326019287,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,appnp,0,0.6499999761581421,0.5320000052452087,0.5009999871253967,1.226758748279286e+25,1.0973868370056152,7369875521536.0,15,18.43449831008911,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,harp,0,1.0,0.7300000190734863,0.7509999871253967,0.0002035317593254149,1.2761942148208618,1.4300861358642578,74,101.22788429260254,planetoid,pubmed,19717,44324,0.8023869686851367,"{'low': [0.35481134057044983, 0.21684187650680542, 0.21683989465236664, 0.2115069031715393], 'high': [0.4423399865627289, 0.27369433641433716, 0.28396570682525635]}",0.2749709486961365,0.029719969257712364,0.2545025646686554,0.2893434166908264,0.29958221316337585,0.0,0.20544975996017456,0.30582866072654724,64.0
pubmed,mlp,1,1.0,0.734000027179718,0.7289999723434448,0.04950873553752899,0.673610508441925,0.6941280364990234,91,22.88136911392212,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,gcn,1,0.3499999940395355,0.23399999737739563,0.4320000112056732,1.0803018808364868,1.0986076593399048,1.098393201828003,4,17.978988647460938,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,sgc,1,0.3499999940395355,0.41600000858306885,0.39100000262260437,1.080090880393982,1.100210428237915,1.1008824110031128,14,41.565589427948,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,appnp,1,0.6666666865348816,0.3840000033378601,0.26899999380111694,5.4178725601829903e+26,16249614336.0,1.218553552692052e+18,14,24.594324827194214,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,harp,1,1.0,0.734000027179718,0.7559999823570251,0.0005795088363811374,0.9390935897827148,1.276882290840149,157,105.04554724693298,planetoid,pubmed,19717,44324,0.8023869686851367,"{'low': [0.37873438000679016, 0.20722314715385437, 0.20722270011901855, 0.20681984722614288], 'high': [0.4500007629394531, 0.2718922197818756, 0.27810701727867126]}",0.3431249260902405,0.06390152871608734,0.2846469283103943,0.3562307357788086,0.39670130610466003,0.0,0.22869263589382172,0.41929739713668823,64.0
pubmed,mlp,2,1.0,0.7279999852180481,0.7289999723434448,0.033213160932064056,0.6750166416168213,0.6796289086341858,147,19.493247509002686,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,gcn,2,0.3499999940395355,0.2619999945163727,0.41100001335144043,1.0803018808364868,1.0985615253448486,1.0979790687561035,6,11.705164909362793,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,sgc,2,0.3499999940395355,0.41600000858306885,0.4099999964237213,1.0801005363464355,1.098034381866455,1.095517873764038,4,24.030455589294434,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,appnp,2,0.9833333492279053,0.7120000123977661,0.593999981880188,1.074434518814087,7023324160.0,1.6542949585820058e+17,21,19.196847200393677,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,harp,2,1.0,0.7519999742507935,0.7519999742507935,0.0007688083569519222,0.8951215744018555,1.255536675453186,122,97.04218554496765,planetoid,pubmed,19717,44324,0.8023869686851367,"{'low': [0.36913543939590454, 0.2097730040550232, 0.20977462828159332, 0.21131689846515656], 'high': [0.46376222372055054, 0.2723124623298645, 0.2639252841472626]}",0.31516233086586,0.053234491497278214,0.26703667640686035,0.3294973075389862,0.3651037812232971,0.0,0.21099242568016052,0.37925341725349426,64.0
pubmed,mlp,3,1.0,0.7319999933242798,0.7279999852180481,0.028351593762636185,0.6688476800918579,0.683693528175354,157,19.882302045822144,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,gcn,3,0.3499999940395355,0.20200000703334808,0.4410000145435333,1.0803018808364868,1.0986112356185913,1.098305344581604,3,10.822642803192139,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,sgc,3,0.3499999940395355,0.41600000858306885,0.41200000047683716,1.0801256895065308,1.098760962486267,1.0974891185760498,5,21.403184175491333,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,appnp,3,0.6666666865348816,0.5600000023841858,0.5009999871253967,6.981031001412418e+30,1.3715952634811401,8.745435600938598e+16,74,25.200339555740356,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,harp,3,1.0,0.7360000014305115,0.746999979019165,0.0009345569415017962,0.900601327419281,1.222121238708496,144,98.28176259994507,planetoid,pubmed,19717,44324,0.8023869686851367,"{'low': [0.38229480385780334, 0.20384132862091064, 0.20384185016155243, 0.21002191305160522], 'high': [0.4709531366825104, 0.26906120777130127, 0.25998562574386597]}",0.3205703794956207,0.06633920222520828,0.2649196982383728,0.3226879835128784,0.3870270252227783,0.0,0.20360124111175537,0.40649160742759705,64.0
pubmed,mlp,4,1.0,0.722000002861023,0.7260000109672546,0.05203244462609291,0.674832820892334,0.694345235824585,77,13.926371574401855,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,gcn,4,0.3499999940395355,0.1979999989271164,0.4129999876022339,1.0803018808364868,1.098605751991272,1.0966517925262451,68,23.251320600509644,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,sgc,4,0.3499999940395355,0.4180000126361847,0.2529999911785126,1.0800206661224365,1.1012485027313232,1.1019487380981445,19,40.28297710418701,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,appnp,4,0.75,0.5419999957084656,0.47600001096725464,3.3243520825431554e+25,1.0952016115188599,11038985551872.0,27,28.198078155517578,planetoid,pubmed,19717,44324,0.8023869686851367,,,,,,,,,,
pubmed,harp,4,1.0,0.7319999933242798,0.746999979019165,0.00040444114711135626,1.0642143487930298,1.374022126197815,121,139.6094264984131,planetoid,pubmed,19717,44324,0.8023869686851367,"{'low': [0.37218472361564636, 0.20707754790782928, 0.20708000659942627, 0.2136576771736145], 'high': [0.46525296568870544, 0.2717592418193817, 0.26298779249191284]}",0.31386837363243103,0.05503613129258156,0.26293838024139404,0.3342501223087311,0.3619021475315094,0.0,0.2067965418100357,0.3763177692890167,64.0
