dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_ego_norm,diag_residual_norm
squirrel,sgc,1,0.5228365659713745,0.4356971085071563,0.4178674221038818,1.306951880455017,1.4102963209152222,1.4221378564834597,204,10.430497884750366,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,1,0.6838942170143127,0.3918269276618957,0.3938520550727844,1.061596155166626,1.4697505235671997,1.4630897045135498,137,114.15474843978882,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,1,0.8417468070983887,0.40625,0.4015369713306427,0.5735073685646057,1.5949313640594482,1.599351406097412,17,21.32637333869934,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,1,0.9306890964508056,0.4284855723381042,0.4188280403614044,0.3479140996932983,1.4575660228729248,1.4609665870666504,175,135.93713545799255,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,1,0.9487179517745972,0.4591346085071563,0.4514889419078827,0.3206898868083954,1.3589282035827637,1.3320294618606567,123,95.8051586151123,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,1,0.9963942170143129,0.4405048191547394,0.4649375677108764,0.0478498041629791,1.733862042427063,1.6714015007019043,117,43.10995149612427,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,1,0.7692307829856873,0.3689903914928436,0.3631123900413513,0.7169312834739685,1.7415540218353271,1.720464825630188,25,77.30642461776733,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,"{'low': [0.333173006772995, 0.21810530126094818, 0.2254236340522766, 0.22329804301261902], 'high': [0.44768908619880676, 0.2727518379688263, 0.2795591652393341]}",0.4618943333625793,0.2810319364070892,0.2215014696121215,0.3418478071689605,0.6860141754150391,0.3602942824363708,0.0262957327067852,1.0,64.0,,
squirrel,mlp,2,0.9282852411270142,0.3713942170143127,0.355427473783493,0.4547051191329956,1.6038130521774292,1.5732340812683103,87,19.85660481452942,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,2,0.5729166865348816,0.4260817170143127,0.4293948113918304,1.1332242488861084,1.4343212842941284,1.4158532619476318,246,69.40641784667969,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,2,0.5,0.4302884638309479,0.4361191093921661,1.340093016624451,1.4256060123443604,1.4189743995666504,95,6.915316820144653,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,2,0.6658653616905212,0.3822115361690521,0.3765609860420227,1.1083940267562866,1.4723337888717651,1.456241011619568,107,96.49435758590698,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,2,0.9571313858032228,0.3840144276618957,0.3477425575256347,0.2227338850498199,2.126163959503174,2.0905115604400635,36,26.240334272384644,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,2,0.9306890964508056,0.421875,0.4207492768764496,0.3622148931026459,1.4452688694000244,1.4043039083480835,153,123.22172117233276,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,2,0.9591346383094788,0.4615384638309479,0.4524495601654053,0.284390777349472,1.348940134048462,1.3505162000656128,231,131.3682906627655,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,2,0.9971955418586732,0.4561298191547394,0.4639769494533539,0.0391975082457065,1.715423822402954,1.628736972808838,247,59.561283826828,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,2,0.6233974099159241,0.3701923191547394,0.380403459072113,1.1336177587509155,1.442652463912964,1.3894597291946411,23,74.79909253120422,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,"{'low': [0.3383405804634094, 0.21571433544158936, 0.22480934858322144, 0.22113575041294098], 'high': [0.4428940415382385, 0.2811003029346466, 0.2760055661201477]}",0.3394642770290375,0.1994309872388839,0.2131533324718475,0.2446709275245666,0.404501736164093,0.1794967353343963,0.0044026644900441,0.9998983144760132,64.0,,
squirrel,mlp,3,0.8902243375778198,0.3647836446762085,0.3727185428142547,0.5541361570358276,1.5840636491775513,1.5355360507965088,50,14.743975639343262,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,3,0.5809294581413269,0.4236778914928436,0.4341978728771209,1.167909026145935,1.4532830715179443,1.473114848136902,124,50.92850279808045,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,3,0.5084134340286255,0.4308894276618957,0.4293948113918304,1.3204160928726196,1.4175574779510498,1.405101299285889,135,8.566533327102661,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,3,0.6870993375778198,0.3888221085071563,0.4101825058460235,1.0405091047286987,1.4670439958572388,1.4424456357955933,142,116.64779806137084,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,3,0.828125,0.390625,0.4188280403614044,0.5836629271507263,1.5810601711273191,1.5165486335754397,17,21.363897562026978,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,3,0.9282852411270142,0.4188701808452606,0.430355429649353,0.4131483435630798,1.461794376373291,1.4180240631103516,106,95.85590291023254,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,3,0.9463140964508056,0.4615384638309479,0.4831892549991607,0.2817225158214569,1.3747416734695437,1.300786018371582,239,130.39269137382507,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,3,0.9963942170143129,0.4387019276618957,0.4534101784229278,0.050040528178215,1.6743489503860474,1.6491745710372925,129,44.85341238975525,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,3,0.6883012652397156,0.3996394276618957,0.390970230102539,0.9188640117645264,1.4093869924545288,1.4288372993469238,9,62.291589975357056,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,"{'low': [0.2705511152744293, 0.24321000277996063, 0.24351675808429718, 0.24272209405899048], 'high': [0.3615434467792511, 0.3186781108379364, 0.31977832317352295]}",0.2409723997116089,0.0675458908081054,0.2010700851678848,0.2173133194446563,0.2545605897903442,0.0124044651165604,0.1049856692552566,0.8894228935241699,64.0,,
squirrel,mlp,4,0.8161057829856873,0.3515625,0.3852065205574035,0.6987323760986328,1.6025195121765137,1.5176429748535156,30,11.95557737350464,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,4,0.5661057829856873,0.40625,0.390970230102539,1.149314522743225,1.4951311349868774,1.5038506984710691,138,54.42262506484985,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,4,0.5192307829856873,0.4188701808452606,0.4245917499065399,1.2941107749938965,1.4238930940628052,1.422450304031372,204,10.552536487579346,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,4,0.7059294581413269,0.3834134638309479,0.390970230102539,1.0027961730957031,1.4948501586914062,1.4854406118392944,178,137.30563640594482,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,4,0.7135416865348816,0.3713942170143127,0.3986551463603973,1.0372048616409302,1.4644980430603027,1.4340667724609375,9,19.24757075309753,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,4,0.9523237347602844,0.4314903914928436,0.4255523681640625,0.3387762904167175,1.4691345691680908,1.4654093980789185,181,138.9034812450409,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,4,0.9411057829856871,0.4411057829856872,0.4428434073925018,0.2880237996578216,1.4143084287643433,1.359970211982727,239,129.87854504585266,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,4,0.9955929517745972,0.4555288553237915,0.4562920331954956,0.0484305992722511,1.7188397645950315,1.6395567655563354,136,46.37360644340515,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,4,0.7616186141967773,0.3774038553237915,0.3842459321022033,0.7042789459228516,1.6737959384918213,1.5761687755584717,21,73.08829736709595,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,"{'low': [0.31004598736763, 0.23034873604774475, 0.23111492395401, 0.22849036753177643], 'high': [0.4209156334400177, 0.2887769341468811, 0.2903074622154236]}",0.3942310512065887,0.2306771874427795,0.2173723727464676,0.2995844483375549,0.5079827308654785,0.2559153139591217,0.0092243319377303,0.9999966621398926,64.0,,
squirrel,mlp,5,0.8910256624221802,0.359375,0.3352545499801636,0.5376240611076355,1.587565779685974,1.6124886274337769,56,15.327685117721558,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,5,0.5885416865348816,0.4435096085071563,0.4217098951339721,1.1253293752670288,1.4132654666900637,1.4735665321350098,248,68.60952520370483,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,5,0.5092147588729858,0.4200721085071563,0.415946215391159,1.318365216255188,1.4085142612457275,1.4334169626235962,137,8.64265751838684,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,5,0.65625,0.3930288553237915,0.3746397793292999,1.054675579071045,1.457273006439209,1.5114611387252808,165,129.30434918403623,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,5,0.7744390964508057,0.3828125,0.3880883753299713,0.7930866479873657,1.4747157096862793,1.5017077922821045,13,20.33307409286499,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,5,0.9206730723381042,0.4254807829856872,0.4082612991333008,0.3757947087287903,1.4309099912643433,1.463642954826355,145,117.86546778678894,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,5,0.9587339758872986,0.4699519276618957,0.4783861637115478,0.2717160582542419,1.3096163272857666,1.309457778930664,240,129.50998616218567,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,5,0.9963942170143129,0.4615384638309479,0.4284341931343078,0.0423385724425315,1.6885420083999634,1.6870851516723633,197,59.29423809051514,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,5,0.6526442170143127,0.3665865361690521,0.3506244122982025,0.9794806241989136,1.4850605726242063,1.4747509956359863,20,72.29305744171143,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,"{'low': [0.3108538091182709, 0.22715574502944946, 0.23175227642059326, 0.23023822903633118], 'high': [0.41690295934677124, 0.290826678276062, 0.292270302772522]}",0.345926433801651,0.1986294537782669,0.2120632231235504,0.2594546675682068,0.4046363830566406,0.1773096472024917,0.0146356411278247,0.9999746084213256,64.0,,
squirrel,mlp,6,0.9383012652397156,0.3846153914928436,0.3611911535263061,0.3606491684913635,1.5087403059005735,1.53774094581604,200,33.479151487350464,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,6,0.5721153616905212,0.4224759638309479,0.3976945281028747,1.141455888748169,1.4483140707015991,1.496066331863403,194,69.17338371276855,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,6,0.5052083134651184,0.4362980723381042,0.4265129566192627,1.3036487102508545,1.3994615077972412,1.4228622913360596,248,13.019909858703612,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,6,0.713942289352417,0.4086538553237915,0.3746397793292999,0.9749236702919006,1.4547674655914309,1.4989540576934814,244,144.44288635253906,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,6,0.8373397588729858,0.4092548191547394,0.3669548630714416,0.5510866045951843,1.574428677558899,1.6149096488952637,18,21.62671947479248,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,6,0.9238781929016112,0.4459134638309479,0.4121037423610687,0.3704171180725097,1.4019649028778076,1.4596340656280518,145,118.26109218597412,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,6,0.9499198794364928,0.4993990361690521,0.4524495601654053,0.2899317741394043,1.2830475568771362,1.3221951723098757,201,130.62643241882324,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,6,0.9987980723381042,0.4747596085071563,0.4678193926811218,0.0351887382566928,1.5907185077667236,1.6062005758285522,236,59.20639777183533,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,6,0.6995192170143127,0.4002403914928436,0.3515850007534027,0.8431832790374756,1.529057264328003,1.5338844060897827,21,73.28637623786926,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,"{'low': [0.3188669681549072, 0.2240941822528839, 0.22999076545238495, 0.22704818844795227], 'high': [0.42082130908966064, 0.28926125168800354, 0.2899174988269806]}",0.3498492240905761,0.1904463618993759,0.2176954001188278,0.2654779553413391,0.4119160175323486,0.1782019138336181,0.0736117959022522,0.9999240636825562,64.0,,
squirrel,mlp,7,0.9318910241127014,0.3653846085071563,0.3813640773296356,0.4324850440025329,1.6094317436218262,1.619113564491272,101,21.63850212097168,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,7,0.5761218070983887,0.4320913553237915,0.4293948113918304,1.1355465650558472,1.4462984800338743,1.4447022676467896,240,69.28226256370544,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,7,0.5060096383094788,0.4194711446762085,0.419788658618927,1.3145198822021484,1.413826823234558,1.4266352653503418,130,8.308868169784546,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,7,0.661057710647583,0.3894230723381042,0.3871277570724487,1.0579208135604858,1.4634138345718384,1.4796127080917358,131,110.3886182308197,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,7,0.7916666865348816,0.3798076808452606,0.3900096118450165,0.7467237114906311,1.5044199228286743,1.5504781007766724,15,20.76306772232056,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,7,0.9415063858032228,0.4338942170143127,0.4678193926811218,0.3034411072731018,1.3923014402389526,1.3806134462356567,244,144.60863614082336,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,7,0.9587339758872986,0.4693509638309479,0.440922200679779,0.2708684206008911,1.3202412128448486,1.347417235374451,250,130.77447319030762,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,7,0.9959936141967772,0.4729567170143127,0.4591738581657409,0.0400518998503685,1.6373274326324463,1.6230086088180542,212,59.42523813247681,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,7,0.6730769276618958,0.3575721085071563,0.369836688041687,0.953048050403595,1.4788762331008911,1.4443366527557373,23,75.3141701221466,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,"{'low': [0.33486542105674744, 0.21629886329174042, 0.22612860798835754, 0.22270716726779938], 'high': [0.44086405634880066, 0.2773877680301666, 0.2817481458187103]}",0.383081316947937,0.2265809029340744,0.2169243991374969,0.2831819653511047,0.4927263557910919,0.2444962561130523,0.0051039545796811,0.9999791383743286,64.0,,
squirrel,mlp,8,0.923477590084076,0.3575721085071563,0.3458213210105896,0.4625747501850128,1.588850021362305,1.58807110786438,87,19.437841653823853,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,8,0.5520833134651184,0.4116586446762085,0.3957732915878296,1.171721577644348,1.4634047746658323,1.49725079536438,118,49.26635408401489,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,8,0.499198704957962,0.4086538553237915,0.4063400626182556,1.3369680643081665,1.4388612508773804,1.4568122625350952,81,6.371176958084106,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,8,0.6674679517745972,0.3737980723381042,0.3784822225570678,1.0706359148025513,1.487848162651062,1.5044105052947998,127,107.86712193489076,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,8,0.8737980723381042,0.3840144276618957,0.3784822225570678,0.4536792933940887,1.820658564567566,1.76076340675354,22,22.4336519241333,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,8,0.9435096383094788,0.4381009638309479,0.4236311316490173,0.3287997841835022,1.405266284942627,1.4239754676818848,211,144.2148232460022,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,8,0.9479166865348816,0.4453125,0.4351584911346435,0.3353363275527954,1.3682702779769895,1.3848371505737305,125,96.2139003276825,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,8,0.9987980723381042,0.4693509638309479,0.4707012474536896,0.0340470448136329,1.6336160898208618,1.6182886362075806,250,59.78093242645264,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,8,0.9975961446762084,0.3701923191547394,0.3477425575256347,0.0094957938417792,4.097263813018799,4.144339084625244,170,208.0287754535675,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,"{'low': [0.27460014820098877, 0.3863113224506378, 0.20006349682807922, 0.1390250325202942], 'high': [0.6128456592559814, 0.13256928324699402, 0.25458505749702454]}",0.5382042527198792,0.200714498758316,0.3968356549739837,0.431622713804245,0.7040497660636902,0.4116966724395752,0.0328518822789192,0.9999743700027466,64.0,,
squirrel,mlp,9,0.9238781929016112,0.3828125,0.3381364047527313,0.4350199103355407,1.5659241676330566,1.6238776445388794,102,22.057080268859863,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gcn,9,0.5657051205635071,0.4074519276618957,0.3794428408145904,1.205166578292847,1.4586015939712524,1.4829093217849731,96,43.550678968429565,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,sgc,9,0.4919871687889099,0.4350961446762085,0.3842459321022033,1.3212194442749023,1.4069902896881104,1.4278416633605957,148,8.77660608291626,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,appnp,9,0.6790865659713745,0.4002403914928436,0.3679154515266418,1.0739988088607788,1.4619070291519165,1.4911296367645264,100,92.9214358329773,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,mixhop,9,0.8509615659713745,0.4074519276618957,0.369836688041687,0.51971435546875,1.6124039888381958,1.7156933546066284,18,21.43518877029419,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,gprgnn,9,0.942307710647583,0.4465144276618957,0.4073006808757782,0.3163872957229614,1.4476263523101809,1.5029016733169556,244,145.26824498176575,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,h2gcn,9,0.9491186141967772,0.4933894276618957,0.4322766661643982,0.27208012342453,1.3028428554534912,1.3966144323349,246,131.70496273040771,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,linkx,9,0.9975961446762084,0.4555288553237915,0.4015369713306427,0.0374320819973945,1.7334033250808716,1.91427218914032,246,61.35947799682617,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,,,,,,,,,,,,
squirrel,harp,9,0.7536057829856873,0.3900240361690521,0.3477425575256347,0.7467979788780212,1.531177639961243,1.551915407180786,23,77.26453804969788,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,"{'low': [0.3420359492301941, 0.2172389030456543, 0.22111062705516815, 0.21961450576782227], 'high': [0.43133267760276794, 0.284426212310791, 0.2842411398887634]}",0.363671213388443,0.1981216967105865,0.2181171327829361,0.2838772237300873,0.4372673034667969,0.1969242691993713,0.0150719201192259,0.9997878670692444,64.0,,
actor,mlp,0,0.6134868264198303,0.3815789520740509,0.3546052575111389,1.0855756998062134,1.3696943521499634,1.3958429098129272,51,9.81655478477478,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,0,0.4432565867900848,0.3203125,0.3052631616592407,1.3985272645950315,1.5245003700256348,1.5307278633117676,58,12.764102697372437,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,0,0.3788377046585083,0.3104440867900848,0.3078947365283966,1.4773077964782717,1.5262290239334106,1.533943772315979,133,3.8019514083862314,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,0,0.4476425349712372,0.3618420958518982,0.3342105150222778,1.391789197921753,1.4642775058746338,1.4762812852859497,68,19.682377815246586,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,0,0.5737390518188477,0.3745888173580169,0.3526315689086914,1.096194624900818,1.3829805850982666,1.3958489894866943,20,14.510205030441284,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,0,0.5010964870452881,0.3774670958518982,0.3427631556987762,1.234965443611145,1.3766391277313232,1.394444704055786,36,14.854374170303345,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,0,0.5879934430122375,0.3787006437778473,0.3631578981876373,1.1162216663360596,1.3718968629837036,1.390284538269043,39,17.420328855514526,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,0,0.5633223652839661,0.3799342215061188,0.351973682641983,1.119200348854065,1.371414303779602,1.3877705335617063,21,9.430805444717407,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,0,0.4969846606254577,0.3811677694320678,0.3631578981876373,1.1792126893997192,1.4111130237579346,1.4246494770050049,17,24.65358543395996,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,"{'low': [0.30223745107650757, 0.23223672807216644, 0.2327553629875183, 0.2327703833580017], 'high': [0.40169230103492737, 0.2989494502544403, 0.29935815930366516]}",0.2325775027275085,0.043493028730154,0.2064768970012664,0.2158631980419159,0.2443295121192932,0.0005777138285338,0.1490062475204467,0.6800437569618225,64.0,,
actor,mlp,1,0.6069079041481018,0.3778782784938812,0.3302631676197052,1.0928128957748413,1.380576491355896,1.3925914764404297,47,9.321197986602783,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,1,0.3996710479259491,0.3087993562221527,0.2927631437778473,1.4533798694610596,1.5264723300933838,1.5357290506362915,33,9.874994277954102,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,1,0.3876096606254577,0.3022204041481018,0.2927631437778473,1.4833595752716064,1.5346699953079224,1.5396052598953247,88,3.002631425857544,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,1,0.4229714870452881,0.3486842215061188,0.3230263292789459,1.4102741479873655,1.4705208539962769,1.482537031173706,63,18.69613814353943,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,1,0.562774121761322,0.3671875,0.3282894790172577,1.1301175355911257,1.3896746635437012,1.4098111391067505,17,13.986337900161743,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,1,0.4964364171028137,0.3671875,0.3407894670963287,1.2585221529006958,1.3844870328903198,1.3965717554092407,34,14.36706280708313,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,1,0.6496710777282715,0.3795230388641357,0.3513157963752746,1.0393166542053225,1.3850669860839844,1.4001154899597168,79,24.55119824409485,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,1,0.6123903393745422,0.3634868562221527,0.3467105329036712,1.0537221431732178,1.3839929103851318,1.3876360654830933,20,9.366342306137083,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,harp,1,0.5290570259094238,0.3634868562221527,0.3447368443012237,1.1596479415893557,1.436477780342102,1.4453481435775757,13,23.59599542617798,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,"{'low': [0.2891561686992645, 0.23946790397167206, 0.23570692539215088, 0.23566898703575134], 'high': [0.38052910566329956, 0.31011977791786194, 0.3093510866165161]}",0.1995446681976318,0.0081079192459583,0.1951728612184524,0.2005578726530075,0.2032858431339264,0.0,0.1206304654479026,0.2596505880355835,64.0,,
actor,mlp,2,0.6203399300575256,0.3787006437778473,0.3572368323802948,1.079327940940857,1.3784488439559937,1.3768116235733032,54,10.060396671295166,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gcn,2,0.4188596606254577,0.313322365283966,0.2986842095851898,1.437813639640808,1.5184285640716553,1.5294965505599976,41,10.84341597557068,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,sgc,2,0.3802083432674408,0.305509865283966,0.3000000119209289,1.484450101852417,1.5303343534469604,1.5385825634002686,78,2.7283265590667725,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,appnp,2,0.4879385828971863,0.3671875,0.3467105329036712,1.3345813751220703,1.4432286024093628,1.4697284698486328,132,29.45422077178955,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,mixhop,2,0.5608552694320679,0.3770559132099151,0.3447368443012237,1.115598201751709,1.3743765354156494,1.4035968780517578,18,14.113639116287231,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,gprgnn,2,0.5575658082962036,0.383634865283966,0.3513157963752746,1.162924885749817,1.372288465499878,1.3882917165756226,60,18.60629510879517,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,h2gcn,2,0.5372806787490845,0.3791118562221527,0.3499999940395355,1.1624428033828735,1.3649322986602783,1.378115177154541,26,15.008718252182009,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
actor,linkx,2,0.6107456088066101,0.3737664520740509,0.3375000059604645,1.0737943649291992,1.3705477714538574,1.3838462829589844,24,9.731228828430176,geom_gcn,actor,2,True,7600,26659,0.2167373119771934,,,,,,,,,,,,
